card_id,customer_id
C03859-K1,C03859
C03860-K1,C03860
C03861-K1,C03861
C03862-K1,C03862
C03863-K1,C03863
C03864-K1,C03864
C03865-K1,C03865
C03866-K1,C03866
C03867-K1,C03867
C03868-K1,C03868
C03869-K1,C03869
C03870-K1,C03870
C03871-K1,C03871
C03872-K1,C03872
C03873-K1,C03873
C03874-K1,C03874
C03875-K1,C03875
C03876-K1,C03876
C03877-K1,C03877
C03878-K1,C03878
C03879-K1,C03879
C03880-K1,C03880
C03881-K1,C03881
C03882-K1,C03882
C03883-K1,C03883
C03884-K1,C03884
C03885-K1,C03885
C03886-K1,C03886
C03887-K1,C03887
C03888-K1,C03888
C03889-K1,C03889
C03890-K1,C03890
C03891-K1,C03891
C03892-K1,C03892
C03892-K2,C03892
C03893-K1,C03893
C03894-K1,C03894
C03895-K1,C03895
C03896-K1,C03896
C03897-K1,C03897
C03898-K1,C03898
C03899-K1,C03899
C03900-K1,C03900
C03901-K1,C03901
C03902-K1,C03902
C03903-K1,C03903
C03904-K1,C03904
C03905-K1,C03905
C03906-K1,C03906
C03907-K1,C03907
C03908-K1,C03908
C03909-K1,C03909
C03910-K1,C03910
C03911-K1,C03911
C03912-K1,C03912
C03913-K1,C03913
C03914-K1,C03914
C03915-K1,C03915
C03916-K1,C03916
C03917-K1,C03917
C03918-K1,C03918
C03919-K1,C03919
C03920-K1,C03920
C03921-K1,C03921
C03922-K1,C03922
C03923-K1,C03923
C03924-K1,C03924
C03925-K1,C03925
C03926-K1,C03926
C03927-K1,C03927
C03928-K1,C03928
C03929-K1,C03929
C03930-K1,C03930
C03931-K1,C03931
C03932-K1,C03932
C03933-K1,C03933
C03934-K1,C03934
C03935-K1,C03935
C03936-K1,C03936
C03937-K1,C03937
C03938-K1,C03938
C03939-K1,C03939
C03940-K1,C03940
C03941-K1,C03941
C03942-K1,C03942
C03943-K1,C03943
C03944-K1,C03944
C03945-K1,C03945
C03946-K1,C03946
C03947-K1,C03947
C03948-K1,C03948
C03949-K1,C03949
C03950-K1,C03950
C03951-K1,C03951
C03952-K1,C03952
C03953-K1,C03953
C03954-K1,C03954
C03955-K1,C03955
C03956-K1,C03956
C03957-K1,C03957
C03958-K1,C03958
C03959-K1,C03959
C03960-K1,C03960
C03961-K1,C03961
C03962-K1,C03962
C03963-K1,C03963
C03964-K1,C03964
C03965-K1,C03965
C03966-K1,C03966
C03967-K1,C03967
C03968-K1,C03968
C03969-K1,C03969
C03970-K1,C03970
C03971-K1,C03971
C03972-K1,C03972
C03973-K1,C03973
C03974-K1,C03974
C03975-K1,C03975
C03976-K1,C03976
C03977-K1,C03977
C03977-K2,C03977
C03978-K1,C03978
C03979-K1,C03979
C03980-K1,C03980
C03981-K1,C03981
C03982-K1,C03982
C03983-K1,C03983
C03984-K1,C03984
C03985-K1,C03985
C03986-K1,C03986
C03987-K1,C03987
C03988-K1,C03988
C03989-K1,C03989
C03990-K1,C03990
C03991-K1,C03991
C03992-K1,C03992
C03992-K2,C03992
C03993-K1,C03993
C03994-K1,C03994
C03995-K1,C03995
C03996-K1,C03996
C03997-K1,C03997
C03998-K1,C03998
C03999-K1,C03999
C04000-K1,C04000
C04001-K1,C04001
C04002-K1,C04002
C04003-K1,C04003
C04004-K1,C04004
C04004-K2,C04004
C04005-K1,C04005
C04006-K1,C04006
C04007-K1,C04007
C04008-K1,C04008
C04009-K1,C04009
C04010-K1,C04010
C04011-K1,C04011
C04012-K1,C04012
C04013-K1,C04013
C04014-K1,C04014
C04015-K1,C04015
C04016-K1,C04016
C04017-K1,C04017
C04018-K1,C04018
C04019-K1,C04019
C04020-K1,C04020
C04021-K1,C04021
C04022-K1,C04022
C04023-K1,C04023
C04024-K1,C04024
C04024-K2,C04024
C04025-K1,C04025
C04026-K1,C04026
C04027-K1,C04027
C04028-K1,C04028
C04029-K1,C04029
C04030-K1,C04030
C04031-K1,C04031
C04032-K1,C04032
C04033-K1,C04033
C04034-K1,C04034
C04034-K2,C04034
C04035-K1,C04035
C04036-K1,C04036
C04037-K1,C04037
C04038-K1,C04038
C04038-K2,C04038
C04039-K1,C04039
C04040-K1,C04040
C04041-K1,C04041
C04042-K1,C04042
C04043-K1,C04043
C04044-K1,C04044
C04045-K1,C04045
C04046-K1,C04046
C04046-K2,C04046
C04047-K1,C04047
C04048-K1,C04048
C04049-K1,C04049
C04050-K1,C04050
C04051-K1,C04051
C04052-K1,C04052
C04053-K1,C04053
C04054-K1,C04054
C04055-K1,C04055
C04056-K1,C04056
C04057-K1,C04057
C04058-K1,C04058
C04059-K1,C04059
C04060-K1,C04060
C04061-K1,C04061
C04062-K1,C04062
C04063-K1,C04063
C04064-K1,C04064
C04065-K1,C04065
C04066-K1,C04066
C04067-K1,C04067
C04068-K1,C04068
C04069-K1,C04069
C04070-K1,C04070
C04071-K1,C04071
C04072-K1,C04072
C04072-K2,C04072
C04073-K1,C04073
C04074-K1,C04074
C04075-K1,C04075
C04076-K1,C04076
C04077-K1,C04077
C04078-K1,C04078
C04079-K1,C04079
C04080-K1,C04080
C04081-K1,C04081
C04082-K1,C04082
C04083-K1,C04083
C04084-K1,C04084
C04085-K1,C04085
C04086-K1,C04086
C04087-K1,C04087
C04088-K1,C04088
C04089-K1,C04089
C04090-K1,C04090
C04091-K1,C04091
C04092-K1,C04092
C04092-K2,C04092
C04093-K1,C04093
C04094-K1,C04094
C04095-K1,C04095
C04096-K1,C04096
C04096-K2,C04096
C04097-K1,C04097
C04098-K1,C04098
C04099-K1,C04099
C04100-K1,C04100
C04101-K1,C04101
C04102-K1,C04102
C04103-K1,C04103
C04104-K1,C04104
C04105-K1,C04105
C04105-K2,C04105
C04106-K1,C04106
C04107-K1,C04107
C04108-K1,C04108
C04108-K2,C04108
C04109-K1,C04109
C04110-K1,C04110
C04111-K1,C04111
C04112-K1,C04112
C04113-K1,C04113
C04114-K1,C04114
C04115-K1,C04115
C04116-K1,C04116
C04117-K1,C04117
C04117-K2,C04117
C04118-K1,C04118
C04118-K2,C04118
C04119-K1,C04119
C04120-K1,C04120
C04121-K1,C04121
C04122-K1,C04122
C04123-K1,C04123
C04124-K1,C04124
C04125-K1,C04125
C04125-K2,C04125
C04126-K1,C04126
C04127-K1,C04127
C04128-K1,C04128
C04129-K1,C04129
C04130-K1,C04130
C04131-K1,C04131
C04132-K1,C04132
C04133-K1,C04133
C04134-K1,C04134
C04135-K1,C04135
C04136-K1,C04136
C04137-K1,C04137
C04138-K1,C04138
C04139-K1,C04139
C04140-K1,C04140
C04141-K1,C04141
C04142-K1,C04142
C04142-K2,C04142
C04143-K1,C04143
C04144-K1,C04144
C04145-K1,C04145
C04146-K1,C04146
C04147-K1,C04147
C04148-K1,C04148
C04149-K1,C04149
C04150-K1,C04150
C04151-K1,C04151
C04152-K1,C04152
C04153-K1,C04153
C04154-K1,C04154
C04155-K1,C04155
C04156-K1,C04156
C04157-K1,C04157
C04158-K1,C04158
C04159-K1,C04159
C04160-K1,C04160
C04161-K1,C04161
C04162-K1,C04162
C04163-K1,C04163
C04164-K1,C04164
C04165-K1,C04165
C04166-K1,C04166
C04167-K1,C04167
C04168-K1,C04168
C04169-K1,C04169
C04170-K1,C04170
C04171-K1,C04171
C04172-K1,C04172
C04172-K2,C04172
C04173-K1,C04173
C04174-K1,C04174
C04175-K1,C04175
C04176-K1,C04176
C04177-K1,C04177
C04178-K1,C04178
C04179-K1,C04179
C04180-K1,C04180
C04181-K1,C04181
C04182-K1,C04182
C04183-K1,C04183
C04184-K1,C04184
C04185-K1,C04185
C04185-K2,C04185
C04186-K1,C04186
C04187-K1,C04187
C04188-K1,C04188
C04189-K1,C04189
C04190-K1,C04190
C04191-K1,C04191
C04192-K1,C04192
C04193-K1,C04193
C04194-K1,C04194
C04195-K1,C04195
C04196-K1,C04196
C04196-K2,C04196
C04197-K1,C04197
C04198-K1,C04198
C04199-K1,C04199
C04200-K1,C04200
C04201-K1,C04201
C04202-K1,C04202
C04203-K1,C04203
C04204-K1,C04204
C04205-K1,C04205
C04206-K1,C04206
C04207-K1,C04207
C04208-K1,C04208
C04209-K1,C04209
C04210-K1,C04210
C04211-K1,C04211
C04212-K1,C04212
C04213-K1,C04213
C04214-K1,C04214
C04215-K1,C04215
C04216-K1,C04216
C04217-K1,C04217
C04218-K1,C04218
C04219-K1,C04219
C04220-K1,C04220
C04221-K1,C04221
C04222-K1,C04222
C04223-K1,C04223
C04224-K1,C04224
C04225-K1,C04225
C04226-K1,C04226
C04227-K1,C04227
C04228-K1,C04228
C04229-K1,C04229
C04229-K2,C04229
C04230-K1,C04230
C04231-K1,C04231
C04232-K1,C04232
C04233-K1,C04233
C04234-K1,C04234
C04235-K1,C04235
C04236-K1,C04236
C04237-K1,C04237
C04238-K1,C04238
C04239-K1,C04239
C04240-K1,C04240
C04241-K1,C04241
C04242-K1,C04242
C04243-K1,C04243
C04244-K1,C04244
C04245-K1,C04245
C04246-K1,C04246
C04247-K1,C04247
C04248-K1,C04248
C04248-K2,C04248
C04249-K1,C04249
C04250-K1,C04250
C04251-K1,C04251
C04252-K1,C04252
C04253-K1,C04253
C04254-K1,C04254
C04255-K1,C04255
C04256-K1,C04256
C04257-K1,C04257
C04258-K1,C04258
C04259-K1,C04259
C04260-K1,C04260
C04261-K1,C04261
C04262-K1,C04262
C04263-K1,C04263
C04264-K1,C04264
C04265-K1,C04265
C04266-K1,C04266
C04267-K1,C04267
C04267-K2,C04267
C04268-K1,C04268
C04269-K1,C04269
C04270-K1,C04270
C04271-K1,C04271
C04272-K1,C04272
C04273-K1,C04273
C04274-K1,C04274
C04275-K1,C04275
C04276-K1,C04276
C04276-K2,C04276
C04276-K3,C04276
C04277-K1,C04277
C04278-K1,C04278
C04279-K1,C04279
C04280-K1,C04280
C04281-K1,C04281
C04282-K1,C04282
C04283-K1,C04283
C04284-K1,C04284
C04285-K1,C04285
C04286-K1,C04286
C04287-K1,C04287
C04288-K1,C04288
C04289-K1,C04289
C04290-K1,C04290
C04291-K1,C04291
C04292-K1,C04292
C04293-K1,C04293
C04294-K1,C04294
C04295-K1,C04295
C04296-K1,C04296
C04297-K1,C04297
C04298-K1,C04298
C04299-K1,C04299
C04300-K1,C04300
C04301-K1,C04301
C04302-K1,C04302
C04303-K1,C04303
C04304-K1,C04304
C04305-K1,C04305
C04306-K1,C04306
C04307-K1,C04307
C04308-K1,C04308
C04309-K1,C04309
C04309-K2,C04309
C04310-K1,C04310
C04311-K1,C04311
C04312-K1,C04312
C04313-K1,C04313
C04314-K1,C04314
C04315-K1,C04315
C04316-K1,C04316
C04317-K1,C04317
C04318-K1,C04318
C04319-K1,C04319
C04320-K1,C04320
C04321-K1,C04321
C04322-K1,C04322
C04323-K1,C04323
C04324-K1,C04324
C04325-K1,C04325
C04326-K1,C04326
C04327-K1,C04327
C04328-K1,C04328
C04329-K1,C04329
C04330-K1,C04330
C04330-K2,C04330
C04331-K1,C04331
C04332-K1,C04332
C04333-K1,C04333
C04334-K1,C04334
C04335-K1,C04335
C04336-K1,C04336
C04337-K1,C04337
C04338-K1,C04338
C04339-K1,C04339
C04340-K1,C04340
C04341-K1,C04341
C04342-K1,C04342
C04343-K1,C04343
C04344-K1,C04344
C04345-K1,C04345
C04346-K1,C04346
C04346-K2,C04346
C04347-K1,C04347
C04348-K1,C04348
C04349-K1,C04349
C04350-K1,C04350
C04351-K1,C04351
C04352-K1,C04352
C04353-K1,C04353
C04354-K1,C04354
C04355-K1,C04355
C04356-K1,C04356
C04357-K1,C04357
C04358-K1,C04358
C04359-K1,C04359
C04359-K2,C04359
C04360-K1,C04360
C04361-K1,C04361
C04361-K2,C04361
C04362-K1,C04362
C04363-K1,C04363
C04364-K1,C04364
C04365-K1,C04365
C04366-K1,C04366
C04367-K1,C04367
C04368-K1,C04368
C04369-K1,C04369
C04370-K1,C04370
C04371-K1,C04371
C04372-K1,C04372
C04373-K1,C04373
C04374-K1,C04374
C04375-K1,C04375
C04376-K1,C04376
C04377-K1,C04377
C04378-K1,C04378
C04379-K1,C04379
C04380-K1,C04380
C04381-K1,C04381
C04382-K1,C04382
C04383-K1,C04383
C04384-K1,C04384
C04385-K1,C04385
C04386-K1,C04386
C04387-K1,C04387
C04388-K1,C04388
C04389-K1,C04389
C04390-K1,C04390
C04391-K1,C04391
C04392-K1,C04392
C04393-K1,C04393
C04394-K1,C04394
C04395-K1,C04395
C04396-K1,C04396
C04397-K1,C04397
C04398-K1,C04398
C04399-K1,C04399
C04400-K1,C04400
C04401-K1,C04401
C04402-K1,C04402
C04403-K1,C04403
C04404-K1,C04404
C04405-K1,C04405
C04406-K1,C04406
C04407-K1,C04407
C04408-K1,C04408
C04409-K1,C04409
C04410-K1,C04410
C04411-K1,C04411
C04412-K1,C04412
C04413-K1,C04413
C04414-K1,C04414
C04415-K1,C04415
C04416-K1,C04416
C04417-K1,C04417
C04418-K1,C04418
C04419-K1,C04419
C04419-K2,C04419
C04420-K1,C04420
C04421-K1,C04421
C04422-K1,C04422
C04423-K1,C04423
C04424-K1,C04424
C04425-K1,C04425
C04426-K1,C04426
C04427-K1,C04427
C04428-K1,C04428
C04429-K1,C04429
C04430-K1,C04430
C04431-K1,C04431
C04432-K1,C04432
C04433-K1,C04433
C04434-K1,C04434
C04435-K1,C04435
C04436-K1,C04436
C04437-K1,C04437
C04438-K1,C04438
C04438-K2,C04438
C04439-K1,C04439
C04440-K1,C04440
C04440-K2,C04440
C04441-K1,C04441
C04442-K1,C04442
C04443-K1,C04443
C04444-K1,C04444
C04445-K1,C04445
C04446-K1,C04446
C04447-K1,C04447
C04448-K1,C04448
C04449-K1,C04449
C04450-K1,C04450
C04451-K1,C04451
C04452-K1,C04452
C04453-K1,C04453
C04454-K1,C04454
C04455-K1,C04455
C04456-K1,C04456
C04456-K2,C04456
C04457-K1,C04457
C04458-K1,C04458
C04459-K1,C04459
C04460-K1,C04460
C04461-K1,C04461
C04462-K1,C04462
C04463-K1,C04463
C04464-K1,C04464
C04465-K1,C04465
C04466-K1,C04466
C04467-K1,C04467
C04468-K1,C04468
C04469-K1,C04469
C04470-K1,C04470
C04471-K1,C04471
C04471-K2,C04471
C04472-K1,C04472
C04473-K1,C04473
C04474-K1,C04474
C04475-K1,C04475
C04476-K1,C04476
C04477-K1,C04477
C04478-K1,C04478
C04479-K1,C04479
C04480-K1,C04480
C04481-K1,C04481
C04482-K1,C04482
C04483-K1,C04483
C04484-K1,C04484
C04485-K1,C04485
C04486-K1,C04486
C04487-K1,C04487
C04488-K1,C04488
C04489-K1,C04489
C04490-K1,C04490
C04491-K1,C04491
C04492-K1,C04492
C04493-K1,C04493
C04494-K1,C04494
C04495-K1,C04495
C04496-K1,C04496
C04497-K1,C04497
C04497-K2,C04497
C04498-K1,C04498
C04499-K1,C04499
C04499-K2,C04499
C04500-K1,C04500
C04500-K2,C04500
C04501-K1,C04501
C04502-K1,C04502
C04503-K1,C04503
C04504-K1,C04504
C04505-K1,C04505
C04506-K1,C04506
C04507-K1,C04507
C04508-K1,C04508
C04509-K1,C04509
C04510-K1,C04510
C04511-K1,C04511
C04512-K1,C04512
C04513-K1,C04513
C04514-K1,C04514
C04515-K1,C04515
C04516-K1,C04516
C04517-K1,C04517
C04517-K2,C04517
C04518-K1,C04518
C04519-K1,C04519
C04520-K1,C04520
C04521-K1,C04521
C04522-K1,C04522
C04523-K1,C04523
C04524-K1,C04524
C04525-K1,C04525
C04526-K1,C04526
C04527-K1,C04527
C04528-K1,C04528
C04529-K1,C04529
C04530-K1,C04530
C04531-K1,C04531
C04532-K1,C04532
C04533-K1,C04533
C04534-K1,C04534
C04535-K1,C04535
C04536-K1,C04536
C04536-K2,C04536
C04537-K1,C04537
C04538-K1,C04538
C04539-K1,C04539
C04540-K1,C04540
C04541-K1,C04541
C04542-K1,C04542
C04543-K1,C04543
C04543-K2,C04543
C04544-K1,C04544
C04545-K1,C04545
C04546-K1,C04546
C04547-K1,C04547
C04548-K1,C04548
C04549-K1,C04549
C04550-K1,C04550
C04551-K1,C04551
C04552-K1,C04552
C04553-K1,C04553
C04553-K2,C04553
C04554-K1,C04554
C04555-K1,C04555
C04556-K1,C04556
C04556-K2,C04556
C04557-K1,C04557
C04558-K1,C04558
C04559-K1,C04559
C04560-K1,C04560
C04561-K1,C04561
C04562-K1,C04562
C04563-K1,C04563
C04564-K1,C04564
C04565-K1,C04565
C04566-K1,C04566
C04567-K1,C04567
C04568-K1,C04568
C04569-K1,C04569
C04570-K1,C04570
C04571-K1,C04571
C04571-K2,C04571
C04572-K1,C04572
C04573-K1,C04573
C04574-K1,C04574
C04575-K1,C04575
C04575-K2,C04575
C04576-K1,C04576
C04577-K1,C04577
C04578-K1,C04578
C04579-K1,C04579
C04580-K1,C04580
C04581-K1,C04581
C04582-K1,C04582
C04583-K1,C04583
C04584-K1,C04584
C04585-K1,C04585
C04586-K1,C04586
C04587-K1,C04587
C04588-K1,C04588
C04589-K1,C04589
C04590-K1,C04590
C04591-K1,C04591
C04592-K1,C04592
C04593-K1,C04593
C04594-K1,C04594
C04595-K1,C04595
C04596-K1,C04596
C04597-K1,C04597
C04597-K2,C04597
C04598-K1,C04598
C04599-K1,C04599
C04600-K1,C04600
C04601-K1,C04601
C04601-K2,C04601
C04602-K1,C04602
C04603-K1,C04603
C04604-K1,C04604
C04605-K1,C04605
C04606-K1,C04606
C04607-K1,C04607
C04608-K1,C04608
C04609-K1,C04609
C04610-K1,C04610
C04611-K1,C04611
C04612-K1,C04612
C04613-K1,C04613
C04614-K1,C04614
C04615-K1,C04615
C04616-K1,C04616
C04617-K1,C04617
C04618-K1,C04618
C04619-K1,C04619
C04620-K1,C04620
C04621-K1,C04621
C04622-K1,C04622
C04622-K2,C04622
C04623-K1,C04623
C04624-K1,C04624
C04625-K1,C04625
C04626-K1,C04626
C04627-K1,C04627
C04628-K1,C04628
C04629-K1,C04629
C04630-K1,C04630
C04631-K1,C04631
C04632-K1,C04632
C04633-K1,C04633
C04634-K1,C04634
C04635-K1,C04635
C04636-K1,C04636
C04637-K1,C04637
C04638-K1,C04638
C04639-K1,C04639
C04640-K1,C04640
C04641-K1,C04641
C04642-K1,C04642
C04643-K1,C04643
C04644-K1,C04644
C04645-K1,C04645
C04646-K1,C04646
C04647-K1,C04647
C04648-K1,C04648
C04649-K1,C04649
C04650-K1,C04650
C04651-K1,C04651
C04652-K1,C04652
C04653-K1,C04653
C04654-K1,C04654
C04655-K1,C04655
C04656-K1,C04656
C04656-K2,C04656
C04657-K1,C04657
C04658-K1,C04658
C04659-K1,C04659
C04660-K1,C04660
C04661-K1,C04661
C04662-K1,C04662
C04663-K1,C04663
C04664-K1,C04664
C04665-K1,C04665
C04666-K1,C04666
C04667-K1,C04667
C04668-K1,C04668
C04669-K1,C04669
C04670-K1,C04670
C04671-K1,C04671
C04672-K1,C04672
C04673-K1,C04673
C04674-K1,C04674
C04675-K1,C04675
C04676-K1,C04676
C04676-K2,C04676
C04677-K1,C04677
C04678-K1,C04678
C04679-K1,C04679
C04680-K1,C04680
C04681-K1,C04681
C04682-K1,C04682
C04683-K1,C04683
C04684-K1,C04684
C04685-K1,C04685
C04686-K1,C04686
C04687-K1,C04687
C04688-K1,C04688
C04689-K1,C04689
C04690-K1,C04690
C04691-K1,C04691
C04691-K2,C04691
C04692-K1,C04692
C04693-K1,C04693
C04694-K1,C04694
C04695-K1,C04695
C04696-K1,C04696
C04697-K1,C04697
C04698-K1,C04698
C04699-K1,C04699
C04700-K1,C04700
C04701-K1,C04701
C04702-K1,C04702
C04703-K1,C04703
C04704-K1,C04704
C04705-K1,C04705
C04706-K1,C04706
C04707-K1,C04707
C04708-K1,C04708
C04709-K1,C04709
C04709-K2,C04709
C04710-K1,C04710
C04711-K1,C04711
C04712-K1,C04712
C04713-K1,C04713
C04714-K1,C04714
C04715-K1,C04715
C04716-K1,C04716
C04717-K1,C04717
C04718-K1,C04718
C04719-K1,C04719
C04720-K1,C04720
C04721-K1,C04721
C04722-K1,C04722
C04723-K1,C04723
C04724-K1,C04724
C04725-K1,C04725
C04726-K1,C04726
C04727-K1,C04727
C04728-K1,C04728
C04729-K1,C04729
C04730-K1,C04730
C04731-K1,C04731
C04732-K1,C04732
C04732-K2,C04732
C04733-K1,C04733
C04734-K1,C04734
C04735-K1,C04735
C04736-K1,C04736
C04737-K1,C04737
C04738-K1,C04738
C04739-K1,C04739
C04740-K1,C04740
C04740-K2,C04740
C04741-K1,C04741
C04742-K1,C04742
C04743-K1,C04743
C04744-K1,C04744
C04745-K1,C04745
C04746-K1,C04746
C04747-K1,C04747
C04747-K2,C04747
C04748-K1,C04748
C04749-K1,C04749
C04750-K1,C04750
C04751-K1,C04751
C04752-K1,C04752
C04753-K1,C04753
C04754-K1,C04754
C04755-K1,C04755
C04756-K1,C04756
C04757-K1,C04757
C04758-K1,C04758
C04759-K1,C04759
C04760-K1,C04760
C04761-K1,C04761
C04762-K1,C04762
C04763-K1,C04763
C04764-K1,C04764
C04765-K1,C04765
C04766-K1,C04766
C04767-K1,C04767
C04768-K1,C04768
C04769-K1,C04769
C04770-K1,C04770
C04771-K1,C04771
C04772-K1,C04772
C04773-K1,C04773
C04773-K2,C04773
C04774-K1,C04774
C04775-K1,C04775
C04776-K1,C04776
C04777-K1,C04777
C04778-K1,C04778
C04779-K1,C04779
C04780-K1,C04780
C04781-K1,C04781
C04782-K1,C04782
C04783-K1,C04783
C04784-K1,C04784
C04785-K1,C04785
C04786-K1,C04786
C04787-K1,C04787
C04788-K1,C04788
C04789-K1,C04789
C04790-K1,C04790
C04791-K1,C04791
C04792-K1,C04792
C04793-K1,C04793
C04794-K1,C04794
C04795-K1,C04795
C04796-K1,C04796
C04797-K1,C04797
C04798-K1,C04798
C04798-K2,C04798
C04799-K1,C04799
C04800-K1,C04800
C04801-K1,C04801
C04802-K1,C04802
C04803-K1,C04803
C04804-K1,C04804
C04805-K1,C04805
C04805-K2,C04805
C04806-K1,C04806
C04807-K1,C04807
C04808-K1,C04808
C04809-K1,C04809
C04810-K1,C04810
C04811-K1,C04811
C04812-K1,C04812
C04813-K1,C04813
C04814-K1,C04814
C04815-K1,C04815
C04816-K1,C04816
C04817-K1,C04817
C04818-K1,C04818
C04819-K1,C04819
C04820-K1,C04820
C04821-K1,C04821
C04822-K1,C04822
C04823-K1,C04823
C04824-K1,C04824
C04825-K1,C04825
C04826-K1,C04826
C04827-K1,C04827
C04828-K1,C04828
C04828-K2,C04828
C04829-K1,C04829
C04830-K1,C04830
C04831-K1,C04831
C04832-K1,C04832
C04833-K1,C04833
C04833-K2,C04833
C04834-K1,C04834
C04835-K1,C04835
C04836-K1,C04836
C04837-K1,C04837
C04838-K1,C04838
C04839-K1,C04839
C04840-K1,C04840
C04840-K2,C04840
C04841-K1,C04841
C04842-K1,C04842
C04843-K1,C04843
C04844-K1,C04844
C04845-K1,C04845
C04846-K1,C04846
C04847-K1,C04847
C04847-K2,C04847
C04848-K1,C04848
C04849-K1,C04849
C04850-K1,C04850
C04851-K1,C04851
C04852-K1,C04852
C04853-K1,C04853
C04854-K1,C04854
C04854-K2,C04854
C04855-K1,C04855
C04856-K1,C04856
C04857-K1,C04857
C04858-K1,C04858
C04859-K1,C04859
C04860-K1,C04860
C04861-K1,C04861
C04861-K2,C04861
C04862-K1,C04862
C04863-K1,C04863
C04864-K1,C04864
C04865-K1,C04865
C04866-K1,C04866
C04867-K1,C04867
C04868-K1,C04868
C04869-K1,C04869
C04870-K1,C04870
C04871-K1,C04871
C04872-K1,C04872
C04873-K1,C04873
C04874-K1,C04874
C04875-K1,C04875
C04876-K1,C04876
C04877-K1,C04877
C04878-K1,C04878
C04879-K1,C04879
C04880-K1,C04880
C04881-K1,C04881
C04882-K1,C04882
C04883-K1,C04883
C04884-K1,C04884
C04885-K1,C04885
C04886-K1,C04886
C04887-K1,C04887
C04888-K1,C04888
C04889-K1,C04889
C04890-K1,C04890
C04891-K1,C04891
C04892-K1,C04892
C04893-K1,C04893
C04894-K1,C04894
C04895-K1,C04895
C04896-K1,C04896
C04897-K1,C04897
C04898-K1,C04898
C04899-K1,C04899
C04900-K1,C04900
C04901-K1,C04901
C04902-K1,C04902
C04903-K1,C04903
C04904-K1,C04904
C04905-K1,C04905
C04906-K1,C04906
C04907-K1,C04907
C04908-K1,C04908
C04909-K1,C04909
C04910-K1,C04910
C04911-K1,C04911
C04912-K1,C04912
C04913-K1,C04913
C04914-K1,C04914
C04915-K1,C04915
C04916-K1,C04916
C04917-K1,C04917
C04918-K1,C04918
C04919-K1,C04919
C04920-K1,C04920
C04921-K1,C04921
C04921-K2,C04921
C04922-K1,C04922
C04923-K1,C04923
C04924-K1,C04924
C04925-K1,C04925
C04926-K1,C04926
C04927-K1,C04927
C04928-K1,C04928
C04929-K1,C04929
C04930-K1,C04930
C04931-K1,C04931
C04932-K1,C04932
C04933-K1,C04933
C04934-K1,C04934
C04935-K1,C04935
C04936-K1,C04936
C04937-K1,C04937
C04938-K1,C04938
C04939-K1,C04939
C04940-K1,C04940
C04941-K1,C04941
C04942-K1,C04942
C04943-K1,C04943
C04944-K1,C04944
C04945-K1,C04945
C04946-K1,C04946
C04947-K1,C04947
C04948-K1,C04948
C04949-K1,C04949
C04950-K1,C04950
C04950-K2,C04950
C04951-K1,C04951
C04952-K1,C04952
C04953-K1,C04953
C04954-K1,C04954
C04955-K1,C04955
C04956-K1,C04956
C04957-K1,C04957
C04958-K1,C04958
C04959-K1,C04959
C04960-K1,C04960
C04961-K1,C04961
C04962-K1,C04962
C04963-K1,C04963
C04964-K1,C04964
C04965-K1,C04965
C04965-K2,C04965
C04966-K1,C04966
C04967-K1,C04967
C04968-K1,C04968
C04969-K1,C04969
C04970-K1,C04970
C04971-K1,C04971
C04972-K1,C04972
C04973-K1,C04973
C04974-K1,C04974
C04974-K2,C04974
C04975-K1,C04975
C04976-K1,C04976
C04977-K1,C04977
C04978-K1,C04978
C04979-K1,C04979
C04980-K1,C04980
C04981-K1,C04981
C04982-K1,C04982
C04983-K1,C04983
C04984-K1,C04984
C04984-K2,C04984
C04985-K1,C04985
C04986-K1,C04986
C04987-K1,C04987
C04988-K1,C04988
C04989-K1,C04989
C04990-K1,C04990
C04991-K1,C04991
C04992-K1,C04992
C04993-K1,C04993
C04994-K1,C04994
C04995-K1,C04995
C04996-K1,C04996
C04997-K1,C04997
C04998-K1,C04998
C04999-K1,C04999
C05000-K1,C05000
C05001-K1,C05001
C05002-K1,C05002
C05003-K1,C05003
C05004-K1,C05004
C05005-K1,C05005
C05006-K1,C05006
C05007-K1,C05007
C05008-K1,C05008
C05009-K1,C05009
C05010-K1,C05010
C05011-K1,C05011
C05012-K1,C05012
C05013-K1,C05013
C05014-K1,C05014
C05015-K1,C05015
C05016-K1,C05016
C05017-K1,C05017
C05018-K1,C05018
C05019-K1,C05019
C05020-K1,C05020
C05021-K1,C05021
C05022-K1,C05022
C05023-K1,C05023
C05024-K1,C05024
C05025-K1,C05025
C05026-K1,C05026
C05027-K1,C05027
C05028-K1,C05028
C05029-K1,C05029
C05030-K1,C05030
C05031-K1,C05031
C05031-K2,C05031
C05031-K3,C05031
C05032-K1,C05032
C05033-K1,C05033
C05034-K1,C05034
C05035-K1,C05035
C05036-K1,C05036
C05037-K1,C05037
C05038-K1,C05038
C05039-K1,C05039
C05040-K1,C05040
C05041-K1,C05041
C05042-K1,C05042
C05043-K1,C05043
C05044-K1,C05044
C05045-K1,C05045
C05046-K1,C05046
C05046-K2,C05046
C05047-K1,C05047
C05048-K1,C05048
C05049-K1,C05049
C05050-K1,C05050
C05051-K1,C05051
C05052-K1,C05052
C05053-K1,C05053
C05054-K1,C05054
C05054-K2,C05054
C05055-K1,C05055
C05056-K1,C05056
