device_id,device_info,device_os,device_browser,device_screen,device_type
D002877,MacOS,Mac OS X 10_11_6,chrome 64.0,1680x1050,desktop
D002878,MacOS,Mac OS X 10_11_6,chrome 64.0,1920x1080,desktop
D002879,MacOS,Mac OS X 10_11_6,chrome 64.0,1920x1200,desktop
D002880,MacOS,Mac OS X 10_11_6,chrome 64.0,2560x1440,desktop
D002881,MacOS,Mac OS X 10_11_6,chrome 64.0,2560x1600,desktop
D002882,MacOS,Mac OS X 10_11_6,chrome 64.0,2880x1800,desktop
D002883,MacOS,Mac OS X 10_11_6,chrome 64.0,4096x2304,desktop
D002884,MacOS,Mac OS X 10_11_6,chrome 64.0,5120x2880,desktop
D002885,MacOS,Mac OS X 10_11_6,chrome 65.0,1280x800,desktop
D002886,MacOS,Mac OS X 10_11_6,chrome 65.0,1366x768,desktop
D002887,MacOS,Mac OS X 10_11_6,chrome 65.0,1440x900,desktop
D002888,MacOS,Mac OS X 10_11_6,chrome 65.0,1600x900,desktop
D002889,MacOS,Mac OS X 10_11_6,chrome 65.0,1680x1050,desktop
D002890,MacOS,Mac OS X 10_11_6,chrome 65.0,1920x1080,desktop
D002891,MacOS,Mac OS X 10_11_6,chrome 65.0,2560x1440,desktop
D002892,MacOS,Mac OS X 10_11_6,chrome 65.0,2560x1600,desktop
D002893,MacOS,Mac OS X 10_11_6,chrome 65.0,2880x1800,desktop
D002894,MacOS,Mac OS X 10_11_6,chrome 65.0,3360x2100,desktop
D002895,MacOS,Mac OS X 10_11_6,chrome 65.0,4096x2304,desktop
D002896,MacOS,Mac OS X 10_11_6,chrome 66.0,1280x800,desktop
D002897,MacOS,Mac OS X 10_11_6,chrome 66.0,1366x768,desktop
D002898,MacOS,Mac OS X 10_11_6,chrome 66.0,1440x900,desktop
D002899,MacOS,Mac OS X 10_11_6,chrome 66.0,1680x1050,desktop
D002900,MacOS,Mac OS X 10_11_6,chrome 66.0,1920x1080,desktop
D002901,MacOS,Mac OS X 10_11_6,chrome 66.0,1920x1200,desktop
D002902,MacOS,Mac OS X 10_11_6,chrome 66.0,2560x1080,desktop
D002903,MacOS,Mac OS X 10_11_6,chrome 66.0,2560x1440,desktop
D002904,MacOS,Mac OS X 10_11_6,chrome 66.0,2560x1600,desktop
D002905,MacOS,Mac OS X 10_11_6,chrome 66.0,2880x1800,desktop
D002906,MacOS,Mac OS X 10_11_6,chrome generic,1366x768,desktop
D002907,MacOS,Mac OS X 10_11_6,chrome generic,1440x900,desktop
D002908,MacOS,Mac OS X 10_11_6,chrome generic,1680x1050,desktop
D002909,MacOS,Mac OS X 10_11_6,chrome generic,1920x1080,desktop
D002910,MacOS,Mac OS X 10_11_6,chrome generic,2560x1600,desktop
D002911,MacOS,Mac OS X 10_11_6,chrome generic,2880x1800,desktop
D002912,MacOS,Mac OS X 10_11_6,chrome generic,5120x2880,desktop
D002913,MacOS,Mac OS X 10_11_6,chrome,1280x800,desktop
D002914,MacOS,Mac OS X 10_11_6,chrome,1440x900,desktop
D002915,MacOS,Mac OS X 10_11_6,chrome,1920x1200,desktop
D002916,MacOS,Mac OS X 10_11_6,chrome,2880x1800,desktop
D002917,MacOS,Mac OS X 10_11_6,opera 49.0,1280x800,desktop
D002918,MacOS,Mac OS X 10_11_6,opera 49.0,5120x2880,desktop
D002919,MacOS,Mac OS X 10_11_6,opera 51.0,1920x1080,desktop
D002920,MacOS,Mac OS X 10_11_6,other,1152x720,mobile
D002921,MacOS,Mac OS X 10_11_6,other,1440x900,mobile
D002922,MacOS,Mac OS X 10_11_6,other,1600x900,mobile
D002923,MacOS,Mac OS X 10_11_6,other,1920x1080,mobile
D002924,MacOS,Mac OS X 10_11_6,other,2560x1440,mobile
D002925,MacOS,Mac OS X 10_11_6,other,2560x1600,mobile
D002926,MacOS,Mac OS X 10_11_6,other,2880x1800,mobile
D002927,MacOS,Mac OS X 10_11_6,safari 10.0,1440x900,desktop
D002928,MacOS,Mac OS X 10_11_6,safari 10.0,1920x1080,desktop
D002929,MacOS,Mac OS X 10_11_6,safari 11.0,1024x640,desktop
D002930,MacOS,Mac OS X 10_11_6,safari 11.0,1280x800,desktop
D002931,MacOS,Mac OS X 10_11_6,safari 11.0,1366x768,desktop
D002932,MacOS,Mac OS X 10_11_6,safari 11.0,1440x900,desktop
D002933,MacOS,Mac OS X 10_11_6,safari 11.0,1600x900,desktop
D002934,MacOS,Mac OS X 10_11_6,safari 11.0,1920x1080,desktop
D002935,MacOS,Mac OS X 10_11_6,safari 11.0,1920x1200,desktop
D002936,MacOS,Mac OS X 10_11_6,safari 11.0,2560x1440,desktop
D002937,MacOS,Mac OS X 10_11_6,safari 11.0,2560x1600,desktop
D002938,MacOS,Mac OS X 10_11_6,safari 11.0,2880x1800,desktop
D002939,MacOS,Mac OS X 10_11_6,safari 11.0,5120x2880,desktop
D002940,MacOS,Mac OS X 10_11_6,safari 9.0,1152x720,desktop
D002941,MacOS,Mac OS X 10_11_6,safari 9.0,1280x800,desktop
D002942,MacOS,Mac OS X 10_11_6,safari 9.0,1366x768,desktop
D002943,MacOS,Mac OS X 10_11_6,safari 9.0,1440x900,desktop
D002944,MacOS,Mac OS X 10_11_6,safari 9.0,1920x1080,desktop
D002945,MacOS,Mac OS X 10_11_6,safari 9.0,2560x1600,desktop
D002946,MacOS,Mac OS X 10_11_6,safari 9.0,4096x2304,desktop
D002947,MacOS,Mac OS X 10_11_6,safari generic,1152x720,desktop
D002948,MacOS,Mac OS X 10_11_6,safari generic,1280x1024,desktop
D002949,MacOS,Mac OS X 10_11_6,safari generic,1280x720,desktop
D002950,MacOS,Mac OS X 10_11_6,safari generic,1280x768,desktop
D002951,MacOS,Mac OS X 10_11_6,safari generic,1280x800,desktop
D002952,MacOS,Mac OS X 10_11_6,safari generic,1344x756,desktop
D002953,MacOS,Mac OS X 10_11_6,safari generic,1366x768,desktop
D002954,MacOS,Mac OS X 10_11_6,safari generic,1440x900,desktop
D002955,MacOS,Mac OS X 10_11_6,safari generic,1600x1000,desktop
D002956,MacOS,Mac OS X 10_11_6,safari generic,1600x900,desktop
D002957,MacOS,Mac OS X 10_11_6,safari generic,1680x1050,desktop
D002958,MacOS,Mac OS X 10_11_6,safari generic,1920x1080,desktop
D002959,MacOS,Mac OS X 10_11_6,safari generic,1920x1200,desktop
D002960,MacOS,Mac OS X 10_11_6,safari generic,2048x1280,desktop
D002961,MacOS,Mac OS X 10_11_6,safari generic,2304x1440,desktop
D002962,MacOS,Mac OS X 10_11_6,safari generic,2560x1080,desktop
D002963,MacOS,Mac OS X 10_11_6,safari generic,2560x1440,desktop
D002964,MacOS,Mac OS X 10_11_6,safari generic,2560x1600,desktop
D002965,MacOS,Mac OS X 10_11_6,safari generic,2880x1800,desktop
D002966,MacOS,Mac OS X 10_11_6,safari generic,3360x2100,desktop
D002967,MacOS,Mac OS X 10_11_6,safari generic,3440x1440,desktop
D002968,MacOS,Mac OS X 10_11_6,safari generic,4096x2304,desktop
D002969,MacOS,Mac OS X 10_11_6,safari generic,5120x2880,desktop
D002970,MacOS,Mac OS X 10_12,safari 10.0,1280x800,desktop
D002971,MacOS,Mac OS X 10_12,safari 10.0,1366x768,desktop
D002972,MacOS,Mac OS X 10_12,safari 10.0,1440x900,desktop
D002973,MacOS,Mac OS X 10_12,safari generic,1280x800,desktop
D002974,MacOS,Mac OS X 10_12,safari generic,1366x768,desktop
D002975,MacOS,Mac OS X 10_12,safari generic,1440x900,desktop
D002976,MacOS,Mac OS X 10_12,safari generic,1920x1080,desktop
D002977,MacOS,Mac OS X 10_12,safari generic,1920x1200,desktop
D002978,MacOS,Mac OS X 10_12,safari generic,2560x1440,desktop
D002979,MacOS,Mac OS X 10_12,safari generic,2560x1600,desktop
D002980,MacOS,Mac OS X 10_12,safari generic,2880x1800,desktop
D002981,MacOS,Mac OS X 10_12,safari generic,5120x2880,desktop
D002982,MacOS,Mac OS X 10_12_1,chrome 60.0,1280x800,desktop
D002983,MacOS,Mac OS X 10_12_1,chrome 61.0,1440x900,desktop
D002984,MacOS,Mac OS X 10_12_1,chrome 61.0,1920x1080,desktop
D002985,MacOS,Mac OS X 10_12_1,chrome 62.0,1280x720,desktop
D002986,MacOS,Mac OS X 10_12_1,chrome 62.0,1920x1080,desktop
D002987,MacOS,Mac OS X 10_12_1,chrome 62.0,2560x1600,desktop
D002988,MacOS,Mac OS X 10_12_1,chrome 63.0,1280x800,desktop
D002989,MacOS,Mac OS X 10_12_1,chrome 63.0,1440x900,desktop
D002990,MacOS,Mac OS X 10_12_1,chrome 63.0,1920x1080,desktop
D002991,MacOS,Mac OS X 10_12_1,chrome 64.0,1280x800,desktop
D002992,MacOS,Mac OS X 10_12_1,chrome 64.0,2048x1278,desktop
D002993,MacOS,Mac OS X 10_12_1,safari 10.0,1280x800,desktop
D002994,MacOS,Mac OS X 10_12_1,safari 10.0,2560x1600,desktop
D002995,MacOS,Mac OS X 10_12_1,safari generic,1280x800,desktop
D002996,MacOS,Mac OS X 10_12_1,safari generic,1440x900,desktop
D002997,MacOS,Mac OS X 10_12_1,safari generic,1920x1080,desktop
D002998,MacOS,Mac OS X 10_12_1,safari generic,2560x1440,desktop
D002999,MacOS,Mac OS X 10_12_1,safari generic,2560x1600,desktop
D003000,MacOS,Mac OS X 10_12_1,safari generic,2880x1800,desktop
D003001,MacOS,Mac OS X 10_12_1,safari generic,5120x2880,desktop
D003002,MacOS,Mac OS X 10_12_2,chrome 58.0,1680x1050,desktop
D003003,MacOS,Mac OS X 10_12_2,chrome 61.0,1280x800,desktop
D003004,MacOS,Mac OS X 10_12_2,chrome 62.0,1280x800,desktop
D003005,MacOS,Mac OS X 10_12_2,chrome 62.0,1440x900,desktop
D003006,MacOS,Mac OS X 10_12_2,chrome 63.0,1280x800,desktop
D003007,MacOS,Mac OS X 10_12_2,chrome 63.0,1440x900,desktop
D003008,MacOS,Mac OS X 10_12_2,chrome 63.0,1920x1080,desktop
D003009,MacOS,Mac OS X 10_12_2,chrome 63.0,2880x1800,desktop
D003010,MacOS,Mac OS X 10_12_2,chrome 63.0,4096x2304,desktop
D003011,MacOS,Mac OS X 10_12_2,chrome 65.0,1440x900,desktop
D003012,MacOS,Mac OS X 10_12_2,chrome 65.0,1920x1080,desktop
D003013,MacOS,Mac OS X 10_12_2,safari generic,1280x800,desktop
D003014,MacOS,Mac OS X 10_12_2,safari generic,1440x900,desktop
D003015,MacOS,Mac OS X 10_12_2,safari generic,1920x1080,desktop
D003016,MacOS,Mac OS X 10_12_2,safari generic,2560x1600,desktop
D003017,MacOS,Mac OS X 10_12_2,safari generic,2880x1800,desktop
D003018,MacOS,Mac OS X 10_12_2,safari generic,3360x2100,desktop
D003019,MacOS,Mac OS X 10_12_3,chrome 58.0,1366x768,desktop
D003020,MacOS,Mac OS X 10_12_3,chrome 58.0,1440x900,desktop
D003021,MacOS,Mac OS X 10_12_3,chrome 59.0,1366x768,desktop
D003022,MacOS,Mac OS X 10_12_3,chrome 59.0,1440x900,desktop
D003023,MacOS,Mac OS X 10_12_3,chrome 62.0,1440x900,desktop
D003024,MacOS,Mac OS X 10_12_3,chrome 62.0,1920x1080,desktop
D003025,MacOS,Mac OS X 10_12_3,chrome 62.0,1920x1200,desktop
D003026,MacOS,Mac OS X 10_12_3,chrome 62.0,2880x1800,desktop
D003027,MacOS,Mac OS X 10_12_3,chrome 63.0,1366x768,desktop
D003028,MacOS,Mac OS X 10_12_3,chrome 63.0,1440x900,desktop
D003029,MacOS,Mac OS X 10_12_3,chrome 63.0,2560x1440,desktop
D003030,MacOS,Mac OS X 10_12_3,chrome 63.0,2880x1800,desktop
D003031,MacOS,Mac OS X 10_12_3,chrome 63.0,3360x2100,desktop
D003032,MacOS,Mac OS X 10_12_3,chrome 63.0,4096x2304,desktop
D003033,MacOS,Mac OS X 10_12_3,chrome 63.0,5120x2880,desktop
D003034,MacOS,Mac OS X 10_12_3,chrome 64.0,1366x768,desktop
D003035,MacOS,Mac OS X 10_12_3,chrome 64.0,2560x1440,desktop
D003036,MacOS,Mac OS X 10_12_3,chrome 64.0,2560x1600,desktop
D003037,MacOS,Mac OS X 10_12_3,chrome 64.0,5120x2880,desktop
D003038,MacOS,Mac OS X 10_12_3,chrome 66.0,2880x1800,desktop
D003039,MacOS,Mac OS X 10_12_3,chrome generic,1680x1050,desktop
D003040,MacOS,Mac OS X 10_12_3,safari generic,1280x800,desktop
D003041,MacOS,Mac OS X 10_12_3,safari generic,1366x768,desktop
D003042,MacOS,Mac OS X 10_12_3,safari generic,1440x800,desktop
D003043,MacOS,Mac OS X 10_12_3,safari generic,1440x900,desktop
D003044,MacOS,Mac OS X 10_12_3,safari generic,1920x1080,desktop
D003045,MacOS,Mac OS X 10_12_3,safari generic,2560x1440,desktop
D003046,MacOS,Mac OS X 10_12_3,safari generic,2560x1600,desktop
D003047,MacOS,Mac OS X 10_12_3,safari generic,2880x1800,desktop
D003048,MacOS,Mac OS X 10_12_3,safari generic,3360x2100,desktop
D003049,MacOS,Mac OS X 10_12_3,safari generic,5120x2880,desktop
D003050,MacOS,Mac OS X 10_12_4,chrome 61.0,1440x900,desktop
D003051,MacOS,Mac OS X 10_12_4,chrome 62.0,1280x800,desktop
D003052,MacOS,Mac OS X 10_12_4,chrome 62.0,1366x768,desktop
D003053,MacOS,Mac OS X 10_12_4,chrome 62.0,1440x900,desktop
D003054,MacOS,Mac OS X 10_12_4,chrome 62.0,1920x1080,desktop
D003055,MacOS,Mac OS X 10_12_4,chrome 62.0,2560x1600,desktop
D003056,MacOS,Mac OS X 10_12_4,chrome 62.0,5120x2880,desktop
D003057,MacOS,Mac OS X 10_12_4,chrome 63.0,1280x800,desktop
D003058,MacOS,Mac OS X 10_12_4,chrome 63.0,1440x900,desktop
D003059,MacOS,Mac OS X 10_12_4,chrome 63.0,2560x1440,desktop
D003060,MacOS,Mac OS X 10_12_4,chrome 63.0,2560x1600,desktop
D003061,MacOS,Mac OS X 10_12_4,chrome 63.0,2880x1800,desktop
D003062,MacOS,Mac OS X 10_12_4,chrome 63.0,3360x2100,desktop
D003063,MacOS,Mac OS X 10_12_4,chrome 64.0,1280x800,desktop
D003064,MacOS,Mac OS X 10_12_4,chrome 64.0,1440x900,desktop
D003065,MacOS,Mac OS X 10_12_4,chrome 64.0,2560x1600,desktop
D003066,MacOS,Mac OS X 10_12_4,chrome 65.0,1920x1080,desktop
D003067,MacOS,Mac OS X 10_12_4,chrome 65.0,2560x1600,desktop
D003068,MacOS,Mac OS X 10_12_4,chrome 66.0,1366x768,desktop
D003069,MacOS,Mac OS X 10_12_4,chrome generic,2560x1440,desktop
D003070,MacOS,Mac OS X 10_12_4,chrome generic,2560x1600,desktop
D003071,MacOS,Mac OS X 10_12_4,safari 10.0,2560x1600,desktop
D003072,MacOS,Mac OS X 10_12_4,safari generic,1280x800,desktop
D003073,MacOS,Mac OS X 10_12_4,safari generic,1366x768,desktop
D003074,MacOS,Mac OS X 10_12_4,safari generic,1440x900,desktop
D003075,MacOS,Mac OS X 10_12_4,safari generic,1920x1080,desktop
D003076,MacOS,Mac OS X 10_12_4,safari generic,1920x1200,desktop
D003077,MacOS,Mac OS X 10_12_4,safari generic,2560x1440,desktop
D003078,MacOS,Mac OS X 10_12_4,safari generic,2560x1600,desktop
D003079,MacOS,Mac OS X 10_12_4,safari generic,2880x1800,desktop
D003080,MacOS,Mac OS X 10_12_4,safari generic,3360x2100,desktop
D003081,MacOS,Mac OS X 10_12_4,safari generic,4096x2304,desktop
D003082,MacOS,Mac OS X 10_12_4,safari generic,5120x2880,desktop
D003083,MacOS,Mac OS X 10_12_5,chrome 57.0,2880x1800,desktop
D003084,MacOS,Mac OS X 10_12_5,chrome 58.0,1366x768,desktop
D003085,MacOS,Mac OS X 10_12_5,chrome 59.0,1440x900,desktop
D003086,MacOS,Mac OS X 10_12_5,chrome 60.0,1920x1080,desktop
D003087,MacOS,Mac OS X 10_12_5,chrome 60.0,2560x1600,desktop
D003088,MacOS,Mac OS X 10_12_5,chrome 60.0,3360x2100,desktop
D003089,MacOS,Mac OS X 10_12_5,chrome 61.0,1366x768,desktop
D003090,MacOS,Mac OS X 10_12_5,chrome 61.0,1440x900,desktop
D003091,MacOS,Mac OS X 10_12_5,chrome 61.0,2560x1600,desktop
D003092,MacOS,Mac OS X 10_12_5,chrome 62.0,1280x800,desktop
D003093,MacOS,Mac OS X 10_12_5,chrome 62.0,1366x768,desktop
D003094,MacOS,Mac OS X 10_12_5,chrome 62.0,1440x900,desktop
D003095,MacOS,Mac OS X 10_12_5,chrome 62.0,1920x1080,desktop
D003096,MacOS,Mac OS X 10_12_5,chrome 62.0,2560x1600,desktop
D003097,MacOS,Mac OS X 10_12_5,chrome 62.0,2880x1800,desktop
D003098,MacOS,Mac OS X 10_12_5,chrome 62.0,3360x2100,desktop
D003099,MacOS,Mac OS X 10_12_5,chrome 62.0,3840x2160,desktop
D003100,MacOS,Mac OS X 10_12_5,chrome 62.0,3840x2400,desktop
D003101,MacOS,Mac OS X 10_12_5,chrome 63.0,1280x800,desktop
D003102,MacOS,Mac OS X 10_12_5,chrome 63.0,1440x900,desktop
D003103,MacOS,Mac OS X 10_12_5,chrome 63.0,1920x1080,desktop
D003104,MacOS,Mac OS X 10_12_5,chrome 63.0,2560x1440,desktop
D003105,MacOS,Mac OS X 10_12_5,chrome 63.0,2560x1600,desktop
D003106,MacOS,Mac OS X 10_12_5,chrome 63.0,2880x1800,desktop
D003107,MacOS,Mac OS X 10_12_5,chrome 63.0,5120x2880,desktop
D003108,MacOS,Mac OS X 10_12_5,chrome 64.0,1440x900,desktop
D003109,MacOS,Mac OS X 10_12_5,chrome 64.0,2560x1600,desktop
D003110,MacOS,Mac OS X 10_12_5,chrome 64.0,2880x1800,desktop
D003111,MacOS,Mac OS X 10_12_5,chrome 65.0,2560x1600,desktop
D003112,MacOS,Mac OS X 10_12_5,chrome 66.0,1280x800,desktop
D003113,MacOS,Mac OS X 10_12_5,chrome 66.0,1440x900,desktop
D003114,MacOS,Mac OS X 10_12_5,chrome 66.0,2560x1600,desktop
D003115,MacOS,Mac OS X 10_12_5,chrome generic,1440x900,desktop
D003116,MacOS,Mac OS X 10_12_5,safari 10.0,1440x900,desktop
D003117,MacOS,Mac OS X 10_12_5,safari 10.0,2560x1600,desktop
D003118,MacOS,Mac OS X 10_12_5,safari 10.0,2880x1800,desktop
D003119,MacOS,Mac OS X 10_12_5,safari generic,1280x720,desktop
D003120,MacOS,Mac OS X 10_12_5,safari generic,1280x800,desktop
D003121,MacOS,Mac OS X 10_12_5,safari generic,1344x756,desktop
D003122,MacOS,Mac OS X 10_12_5,safari generic,1366x768,desktop
D003123,MacOS,Mac OS X 10_12_5,safari generic,1440x900,desktop
D003124,MacOS,Mac OS X 10_12_5,safari generic,1680x1050,desktop
D003125,MacOS,Mac OS X 10_12_5,safari generic,1920x1080,desktop
D003126,MacOS,Mac OS X 10_12_5,safari generic,2048x1280,desktop
D003127,MacOS,Mac OS X 10_12_5,safari generic,2560x1440,desktop
D003128,MacOS,Mac OS X 10_12_5,safari generic,2560x1600,desktop
D003129,MacOS,Mac OS X 10_12_5,safari generic,2880x1800,desktop
D003130,MacOS,Mac OS X 10_12_5,safari generic,3360x2100,desktop
D003131,MacOS,Mac OS X 10_12_5,safari generic,4096x2304,desktop
D003132,MacOS,Mac OS X 10_12_6,chrome 55.0,2560x1600,desktop
D003133,MacOS,Mac OS X 10_12_6,chrome 56.0,1440x900,desktop
D003134,MacOS,Mac OS X 10_12_6,chrome 56.0,1920x1080,desktop
D003135,MacOS,Mac OS X 10_12_6,chrome 56.0,2880x1800,desktop
D003136,MacOS,Mac OS X 10_12_6,chrome 57.0,1440x900,desktop
D003137,MacOS,Mac OS X 10_12_6,chrome 57.0,3360x2100,desktop
D003138,MacOS,Mac OS X 10_12_6,chrome 59.0,1280x800,desktop
D003139,MacOS,Mac OS X 10_12_6,chrome 59.0,1440x900,desktop
D003140,MacOS,Mac OS X 10_12_6,chrome 59.0,2560x1600,desktop
D003141,MacOS,Mac OS X 10_12_6,chrome 59.0,3360x2100,desktop
D003142,MacOS,Mac OS X 10_12_6,chrome 60.0,1280x800,desktop
D003143,MacOS,Mac OS X 10_12_6,chrome 60.0,1366x768,desktop
D003144,MacOS,Mac OS X 10_12_6,chrome 60.0,1440x900,desktop
D003145,MacOS,Mac OS X 10_12_6,chrome 60.0,2880x1800,desktop
D003146,MacOS,Mac OS X 10_12_6,chrome 61.0,,desktop
D003147,MacOS,Mac OS X 10_12_6,chrome 61.0,1152x720,desktop
D003148,MacOS,Mac OS X 10_12_6,chrome 61.0,1280x800,desktop
D003149,MacOS,Mac OS X 10_12_6,chrome 61.0,1366x768,desktop
D003150,MacOS,Mac OS X 10_12_6,chrome 61.0,1440x900,desktop
D003151,MacOS,Mac OS X 10_12_6,chrome 61.0,1920x1080,desktop
D003152,MacOS,Mac OS X 10_12_6,chrome 61.0,2560x1440,desktop
D003153,MacOS,Mac OS X 10_12_6,chrome 61.0,2560x1600,desktop
D003154,MacOS,Mac OS X 10_12_6,chrome 61.0,2880x1800,desktop
D003155,MacOS,Mac OS X 10_12_6,chrome 61.0,3360x2100,desktop
D003156,MacOS,Mac OS X 10_12_6,chrome 61.0,3840x2400,desktop
D003157,MacOS,Mac OS X 10_12_6,chrome 61.0,5120x2880,desktop
D003158,MacOS,Mac OS X 10_12_6,chrome 62.0,,desktop
D003159,MacOS,Mac OS X 10_12_6,chrome 62.0,1024x640,desktop
D003160,MacOS,Mac OS X 10_12_6,chrome 62.0,1280x800,desktop
D003161,MacOS,Mac OS X 10_12_6,chrome 62.0,1366x768,desktop
D003162,MacOS,Mac OS X 10_12_6,chrome 62.0,1440x900,desktop
D003163,MacOS,Mac OS X 10_12_6,chrome 62.0,1600x1000,desktop
D003164,MacOS,Mac OS X 10_12_6,chrome 62.0,1600x900,desktop
D003165,MacOS,Mac OS X 10_12_6,chrome 62.0,1680x1050,desktop
D003166,MacOS,Mac OS X 10_12_6,chrome 62.0,1920x1080,desktop
D003167,MacOS,Mac OS X 10_12_6,chrome 62.0,1920x1200,desktop
D003168,MacOS,Mac OS X 10_12_6,chrome 62.0,2304x1440,desktop
D003169,MacOS,Mac OS X 10_12_6,chrome 62.0,2560x1080,desktop
D003170,MacOS,Mac OS X 10_12_6,chrome 62.0,2560x1440,desktop
D003171,MacOS,Mac OS X 10_12_6,chrome 62.0,2560x1600,desktop
D003172,MacOS,Mac OS X 10_12_6,chrome 62.0,2880x1800,desktop
D003173,MacOS,Mac OS X 10_12_6,chrome 62.0,3200x2000,desktop
D003174,MacOS,Mac OS X 10_12_6,chrome 62.0,3360x1890,desktop
D003175,MacOS,Mac OS X 10_12_6,chrome 62.0,3360x2100,desktop
D003176,MacOS,Mac OS X 10_12_6,chrome 62.0,3440x1440,desktop
D003177,MacOS,Mac OS X 10_12_6,chrome 62.0,3840x2400,desktop
D003178,MacOS,Mac OS X 10_12_6,chrome 62.0,4096x2304,desktop
D003179,MacOS,Mac OS X 10_12_6,chrome 62.0,5120x2880,desktop
D003180,MacOS,Mac OS X 10_12_6,chrome 63.0,,desktop
D003181,MacOS,Mac OS X 10_12_6,chrome 63.0,1280x1024,desktop
D003182,MacOS,Mac OS X 10_12_6,chrome 63.0,1280x800,desktop
D003183,MacOS,Mac OS X 10_12_6,chrome 63.0,1366x768,desktop
D003184,MacOS,Mac OS X 10_12_6,chrome 63.0,1440x900,desktop
D003185,MacOS,Mac OS X 10_12_6,chrome 63.0,1600x900,desktop
D003186,MacOS,Mac OS X 10_12_6,chrome 63.0,1680x1050,desktop
D003187,MacOS,Mac OS X 10_12_6,chrome 63.0,1800x1125,desktop
D003188,MacOS,Mac OS X 10_12_6,chrome 63.0,1920x1080,desktop
D003189,MacOS,Mac OS X 10_12_6,chrome 63.0,1920x1200,desktop
D003190,MacOS,Mac OS X 10_12_6,chrome 63.0,2048x1152,desktop
D003191,MacOS,Mac OS X 10_12_6,chrome 63.0,2048x1280,desktop
D003192,MacOS,Mac OS X 10_12_6,chrome 63.0,2560x1440,desktop
D003193,MacOS,Mac OS X 10_12_6,chrome 63.0,2560x1600,desktop
D003194,MacOS,Mac OS X 10_12_6,chrome 63.0,2880x1800,desktop
D003195,MacOS,Mac OS X 10_12_6,chrome 63.0,3360x2100,desktop
D003196,MacOS,Mac OS X 10_12_6,chrome 63.0,3840x2400,desktop
D003197,MacOS,Mac OS X 10_12_6,chrome 63.0,4096x2304,desktop
D003198,MacOS,Mac OS X 10_12_6,chrome 63.0,5120x2880,desktop
D003199,MacOS,Mac OS X 10_12_6,chrome 64.0,,desktop
D003200,MacOS,Mac OS X 10_12_6,chrome 64.0,1280x800,desktop
D003201,MacOS,Mac OS X 10_12_6,chrome 64.0,1440x900,desktop
D003202,MacOS,Mac OS X 10_12_6,chrome 64.0,1920x1080,desktop
D003203,MacOS,Mac OS X 10_12_6,chrome 64.0,1920x1200,desktop
D003204,MacOS,Mac OS X 10_12_6,chrome 64.0,2560x1440,desktop
D003205,MacOS,Mac OS X 10_12_6,chrome 64.0,2560x1600,desktop
D003206,MacOS,Mac OS X 10_12_6,chrome 64.0,2880x1800,desktop
D003207,MacOS,Mac OS X 10_12_6,chrome 64.0,3360x2100,desktop
D003208,MacOS,Mac OS X 10_12_6,chrome 64.0,3840x2400,desktop
D003209,MacOS,Mac OS X 10_12_6,chrome 64.0,5120x2880,desktop
D003210,MacOS,Mac OS X 10_12_6,chrome 65.0,1280x800,desktop
D003211,MacOS,Mac OS X 10_12_6,chrome 65.0,1366x768,desktop
D003212,MacOS,Mac OS X 10_12_6,chrome 65.0,1440x900,desktop
D003213,MacOS,Mac OS X 10_12_6,chrome 65.0,1680x1050,desktop
D003214,MacOS,Mac OS X 10_12_6,chrome 65.0,1920x1080,desktop
D003215,MacOS,Mac OS X 10_12_6,chrome 65.0,1920x1200,desktop
D003216,MacOS,Mac OS X 10_12_6,chrome 65.0,2112x1188,desktop
D003217,MacOS,Mac OS X 10_12_6,chrome 65.0,2400x1350,desktop
D003218,MacOS,Mac OS X 10_12_6,chrome 65.0,2560x1440,desktop
D003219,MacOS,Mac OS X 10_12_6,chrome 65.0,2560x1600,desktop
D003220,MacOS,Mac OS X 10_12_6,chrome 65.0,2880x1800,desktop
D003221,MacOS,Mac OS X 10_12_6,chrome 65.0,3360x2100,desktop
D003222,MacOS,Mac OS X 10_12_6,chrome 65.0,4096x2304,desktop
D003223,MacOS,Mac OS X 10_12_6,chrome 65.0,5120x2880,desktop
D003224,MacOS,Mac OS X 10_12_6,chrome 66.0,1280x800,desktop
D003225,MacOS,Mac OS X 10_12_6,chrome 66.0,1366x768,desktop
D003226,MacOS,Mac OS X 10_12_6,chrome 66.0,1440x900,desktop
D003227,MacOS,Mac OS X 10_12_6,chrome 66.0,1920x1080,desktop
D003228,MacOS,Mac OS X 10_12_6,chrome 66.0,1920x1200,desktop
D003229,MacOS,Mac OS X 10_12_6,chrome 66.0,2560x1440,desktop
D003230,MacOS,Mac OS X 10_12_6,chrome 66.0,2560x1600,desktop
D003231,MacOS,Mac OS X 10_12_6,chrome 66.0,2880x1800,desktop
D003232,MacOS,Mac OS X 10_12_6,chrome 66.0,3360x2100,desktop
D003233,MacOS,Mac OS X 10_12_6,chrome 66.0,4096x2304,desktop
D003234,MacOS,Mac OS X 10_12_6,chrome 66.0,4200x2625,desktop
D003235,MacOS,Mac OS X 10_12_6,chrome 66.0,5120x2880,desktop
D003236,MacOS,Mac OS X 10_12_6,chrome generic,1280x800,desktop
D003237,MacOS,Mac OS X 10_12_6,chrome generic,1440x900,desktop
D003238,MacOS,Mac OS X 10_12_6,chrome generic,1920x1080,desktop
