TransactionID,device_id
3104659,D009502
3104660,D001420
3104661,D008470
3104662,D003268
3104663,D006748
3104664,D007199
3104665,D007539
3104667,D007043
3104670,D005735
3104672,D000052
3104673,D006082
3104675,D000016
3104676,D003277
3104678,D006273
3104679,D007043
3104680,D008771
3104681,D009397
3104682,D007424
3104683,D004536
3104684,D007145
3104685,D002762
3104686,D005632
3104687,D007186
3104688,D008835
3104690,D006357
3104691,D000001
3104692,D008880
3104693,D009452
3104694,D009452
3104697,D008856
3104698,D004726
3104700,D003123
3104702,D007453
3104703,D005793
3104707,D007755
3104708,D002080
3104710,D004962
3104713,D005662
3104714,D008883
3104715,D000015
3104719,D008835
3104722,D007539
3104723,D008710
3104725,D007902
3104726,D008642
3104729,D003730
3104730,D007043
3104731,D005546
3104732,D008834
3104733,D007678
3104735,D003759
3104737,D007408
3104739,D009439
3104741,D003102
3104743,D007780
3104744,D008891
3104745,D008312
3104746,D002108
3104747,D007043
3104748,D007043
3104749,D000049
3104750,D007043
3104753,D000016
3104755,D008885
3104756,D007764
3104758,D000056
3104759,D003461
3104760,D008681
3104762,D003399
3104763,D007186
3104764,D007764
3104766,D000049
3104767,D009439
3104770,D005827
3104772,D007755
3104775,D007199
3104776,D002716
3104780,D007043
3104781,D006749
3104782,D005576
3104786,D000049
3104788,D003948
3104789,D009439
3104790,D007444
3104791,D000016
3104794,D000014
3104795,D007186
3104797,D008683
3104800,D002272
3104801,D007758
3104802,D007779
3104803,D007718
3104804,D008892
3104805,D007043
3104806,D007043
3104807,D006749
3104811,D008662
3104814,D003396
3104815,D008832
3104816,D002720
3104819,D008668
3104820,D002855
3104821,D008883
3104823,D006303
3104824,D007718
3104826,D003277
3104827,D008459
3104828,D007764
3104829,D008879
3104836,D000208
3104837,D007043
3104841,D006299
3104842,D002200
3104843,D007043
3104845,D008683
3104847,D008858
3104848,D000001
3104850,D007043
3104851,D002973
3104852,D008892
3104854,D003757
3104855,D008707
3104857,D008879
3104858,D006763
3104859,D007755
3104861,D005227
3104863,D000016
3104867,D007043
3104868,D008886
3104869,D007751
3104870,D000016
3104871,D002655
3104872,D007543
3104873,D007453
3104874,D007186
3104875,D000016
3104876,D008880
3104877,D007718
3104878,D000016
3104879,D007439
3104882,D008880
3104883,D008880
3104884,D008880
3104887,D003396
3104888,D007926
3104889,D003396
3104890,D008832
3104891,D007439
3104894,D008883
3104895,D000066
3104896,D007443
3104897,D007199
3104899,D008889
3104900,D002145
3104901,D003468
3104902,D009439
3104903,D008884
3104905,D008880
3104907,D000049
3104909,D002246
3104910,D008772
3104911,D002866
3104912,D008884
3104913,D002954
3104915,D008880
3104918,D003468
3104919,D000001
3104921,D007043
3104922,D000001
3104923,D008880
3104924,D008880
3104925,D005606
3104926,D007199
3104928,D008876
3104929,D003948
3104932,D000177
3104938,D002042
3104939,D003415
3104941,D000016
3104942,D008880
3104943,D007186
3104944,D007042
3104946,D004783
3104947,D007043
3104948,D007718
3104949,D007061
3104950,D007199
3104951,D008883
3104955,D000001
3104956,D007043
3104957,D001771
3104959,D007043
3104960,D007043
3104961,D008858
3104963,D000342
3104965,D007764
3104966,D008775
3104967,D003461
3104968,D008774
3104969,D000001
3104970,D000016
3104972,D006859
3104973,D007186
3104974,D000066
3104978,D007548
3104979,D005401
3104980,D003268
3104981,D007043
3104982,D000016
3104983,D007043
3104984,D000016
3104985,D007043
3104987,D004995
3104988,D008832
3104991,D000016
3104993,D003920
3104994,D001430
3104996,D007043
3104997,D007199
3104998,D008807
3105000,D000016
3105001,D007043
3105002,D002720
3105003,D006859
3105004,D006826
3105008,D003630
3105010,D008810
3105011,D003399
3105012,D000049
3105013,D002720
3105014,D000016
3105015,D004512
3105016,D000047
3105018,D007548
3105019,D001951
3105020,D008883
3105022,D007760
3105023,D008807
3105024,D007043
3105025,D000016
3105026,D000001
3105027,D000510
3105028,D002865
3105029,D001430
3105031,D000390
3105032,D004245
3105033,D003184
3105035,D000284
3105036,D001567
3105038,D007186
3105039,D008706
3105041,D005234
3105042,D007043
3105044,D008880
3105045,D003461
3105047,D002964
3105048,D008882
3105050,D009089
3105051,D000049
3105052,D007043
3105054,D003366
3105055,D000103
3105056,D007199
3105059,D006859
3105060,D001567
3105061,D007043
3105062,D007199
3105063,D002429
3105064,D000342
3105067,D001817
3105068,D008889
3105069,D006602
3105070,D003409
3105071,D002017
3105072,D001430
3105073,D008859
3105074,D007041
3105075,D008859
3105076,D005220
3105078,D008104
3105081,D004512
3105085,D001312
3105086,D000001
3105087,D001750
3105090,D000047
3105091,D004195
3105093,D008892
3105095,D008668
3105096,D002429
3105097,D000016
3105098,D002855
3105100,D004893
3105101,D003920
3105102,D000004
3105104,D007145
3105105,D009265
3105106,D002429
3105107,D000459
3105108,D008095
3105111,D001556
3105112,D007185
3105113,D008832
3105115,D008810
3105119,D002429
3105120,D001874
3105121,D007453
3105122,D008881
3105123,D000047
3105124,D008773
3105125,D008810
3105126,D007199
3105127,D006763
3105128,D003417
3105129,D000047
3105130,D002720
3105131,D007043
3105133,D008654
3105134,D002860
3105135,D007043
3105137,D008834
3105139,D002728
3105140,D007779
3105143,D000533
3105144,D007199
3105145,D000049
3105146,D007764
3105148,D009071
3105149,D007043
3105150,D007764
3105151,D009063
3105152,D008832
3105153,D001297
3105155,D003750
3105156,D008892
3105157,D007779
3105159,D008880
3105160,D001050
3105166,D007764
3105167,D007741
3105168,D007043
3105169,D006849
3105170,D007035
3105171,D008880
3105172,D008654
3105174,D007737
3105175,D003409
3105176,D007191
3105177,D008883
3105178,D003732
3105179,D008880
3105182,D002841
3105184,D000052
3105185,D000016
3105186,D009096
3105187,D008879
3105188,D004550
3105189,D007764
3105190,D002716
3105191,D008681
3105192,D007199
3105193,D008831
3105194,D008709
3105196,D009514
3105198,D006937
3105199,D003449
3105202,D007926
3105203,D007772
3105204,D003402
3105205,D003460
3105206,D007043
3105207,D000014
3105210,D003268
3105213,D007930
3105214,D000932
3105215,D008880
3105216,D007219
3105217,D006786
3105218,D004785
3105220,D008842
3105221,D000016
3105222,D007191
3105223,D006838
3105224,D003759
3105225,D006838
3105226,D008879
3105227,D008654
3105228,D006838
3105229,D000016
3105231,D007043
3105233,D003171
3105234,D007043
3105235,D008879
3105236,D008708
3105237,D009500
3105238,D005299
3105239,D000016
3105240,D008210
3105241,D005001
3105243,D001055
3105246,D000001
3105247,D008708
3105249,D006838
3105251,D008885
3105252,D009486
3105253,D002954
3105254,D008880
3105255,D000047
3105256,D006859
3105258,D008707
3105259,D007481
3105260,D008880
3105261,D007926
3105264,D003409
3105265,D000181
3105268,D003264
3105269,D003162
3105270,D009439
3105273,D003318
3105274,D008890
3105275,D003367
3105276,D009439
3105277,D009439
3105278,D000014
3105279,D008890
3105280,D008832
3105281,D007043
3105283,D006859
3105286,D008883
3105288,D008794
3105289,D000047
3105290,D003456
3105293,D009174
3105294,D008835
3105295,D007207
3105297,D009321
3105298,D008883
3105300,D007043
3105301,D007207
3105302,D003456
3105305,D009523
3105306,D003461
3105307,D005495
3105308,D003354
3105309,D007755
3105311,D007191
3105312,D008794
3105314,D008945
3105315,D008654
3105318,D008833
3105319,D008880
3105320,D008837
3105321,D008646
3105322,D008880
3105324,D008880
3105326,D008654
3105327,D006766
3105329,D007453
3105330,D002716
3105334,D007191
3105335,D008886
3105338,D007191
3105340,D002716
3105341,D007186
3105342,D002954
3105343,D002958
3105344,D004575
3105345,D008774
3105346,D006506
3105352,D002964
3105353,D007179
3105357,D007548
3105358,D002954
3105359,D008774
3105363,D002954
3105365,D007468
3105368,D007043
3105369,D008844
3105370,D007199
3105373,D008654
3105376,D005766
3105378,D008104
3105381,D008684
3105384,D005766
3105386,D007199
3105392,D008709
3105394,D000186
3105395,D008832
3105401,D004713
3105402,D007145
3105403,D009439
3105406,D005827
3105408,D009063
3105409,D009063
3105414,D005633
3105415,D003695
3105417,D002729
3105421,D003314
3105425,D003277
3105426,D008681
3105431,D005764
3105433,D000001
3105435,D007042
3105437,D003123
3105438,D008843
3105439,D008879
3105440,D007481
3105441,D008883
3105444,D007786
3105446,D007199
3105447,D009439
3105448,D008879
3105449,D006768
3105450,D007764
3105451,D007764
3105452,D008095
3105453,D007161
3105454,D003047
3105455,D007199
3105456,D009439
3105462,D008838
3105464,D007712
3105466,D003788
3105467,D009439
3105468,D008100
3105469,D007764
3105470,D007764
3105471,D007764
3105472,D008832
3105473,D007481
3105474,D007175
3105478,D008880
3105479,D004233
3105481,D006136
3105482,D003914
3105483,D002727
3105484,D003358
3105485,D007199
3105486,D008883
3105487,D008794
3105488,D009439
3105489,D008707
3105490,D002727
3105491,D004790
3105492,D008686
3105496,D007779
3105499,D003319
3105500,D008810
3105502,D007779
3105503,D008879
3105505,D002791
3105507,D009185
3105508,D007175
3105510,D008883
3105514,D008707
3105515,D000103
3105516,D007779
3105517,D003452
3105521,D008810
3105522,D008657
3105526,D008832
3105527,D007779
3105528,D006787
3105529,D007175
3105530,D007468
3105534,D006762
3105536,D008885
3105537,D008706
3105538,D001166
3105539,D004529
3105542,D000049
3105543,D002973
3105544,D006859
3105545,D006816
3105547,D008880
3105548,D002958
3105549,D002791
3105550,D008882
3105552,D007555
3105553,D006816
3105557,D007384
3105558,D005766
3105560,D002728
3105561,D008097
3105562,D007920
3105563,D006859
3105566,D008707
3105568,D007779
3105570,D005766
3105571,D000001
3105572,D000001
3105573,D004960
3105574,D007054
3105577,D007199
3105578,D005949
3105580,D006763
3105581,D007199
3105582,D009265
3105584,D002720
3105585,D008726
3105586,D006816
3105587,D006826
3105588,D005766
3105589,D000001
3105590,D005632
3105591,D000001
3105592,D005949
3105593,D007555
3105594,D007043
3105595,D003736
3105596,D003366
3105598,D009265
3105601,D007199
3105602,D005141
3105603,D007199
3105604,D007481
3105606,D006859
3105609,D005470
3105614,D003730
3105616,D006762
3105619,D007779
3105620,D008835
3105622,D007782
3105623,D008710
3105624,D007175
3105625,D009527
3105626,D008880
3105627,D006247
3105628,D007755
3105629,D008775
3105630,D000049
3105631,D003461
3105633,D008880
3105634,D007920
3105636,D007199
3105637,D008880
3105640,D002846
3105641,D007199
3105642,D008707
3105644,D007744
3105645,D007555
3105646,D003268
3105649,D000759
3105650,D000001
3105651,D005173
3105652,D003464
3105655,D003730
3105656,D009083
3105657,D004878
3105658,D005949
3105661,D006247
3105662,D007116
3105663,D008630
3105667,D008832
3105668,D007043
3105669,D008879
3105670,D008623
3105671,D008832
3105672,D009517
3105674,D008383
3105675,D008774
3105678,D004593
3105680,D007043
3105681,D007213
3105682,D007186
3105687,D007043
3105688,D000016
3105690,D008882
3105692,D007199
3105695,D002655
3105696,D007786
3105698,D007191
3105699,D006826
3105700,D008883
3105701,D003358
3105702,D003691
3105703,D006859
3105704,D007192
3105705,D007718
3105706,D002728
3105707,D007786
3105709,D005766
3105714,D008104
3105716,D003171
3105718,D008883
3105719,D007772
3105720,D007207
3105721,D008834
3105723,D008810
3105724,D008835
3105725,D009150
3105727,D008095
3105728,D007676
3105729,D007199
3105730,D008883
3105737,D007399
3105738,D007755
3105739,D006838
3105740,D000036
3105741,D007786
3105742,D007753
3105744,D008091
3105745,D004574
3105746,D008883
3105747,D003691
3105748,D008892
3105749,D003786
3105751,D006779
3105752,D007175
3105753,D008883
3105754,D007932
3105756,D008105
3105757,D007779
3105758,D004574
3105759,D007779
3105760,D007481
3105761,D007762
3105762,D007755
3105763,D006826
3105764,D007768
3105765,D007043
3105766,D008501
3105767,D007199
3105769,D005766
3105770,D008881
3105772,D003873
3105773,D007772
3105774,D009083
3105775,D007786
3105777,D003358
3105778,D007043
3105779,D007186
3105780,D008880
3105781,D006859
3105783,D004685
3105784,D003948
3105785,D003358
3105786,D008885
3105787,D008880
3105788,D007926
3105789,D009150
3105791,D008561
3105793,D007786
3105794,D003452
3105798,D007755
3105799,D009083
3105801,D007755
3105802,D007786
3105804,D007779
3105807,D003161
3105808,D007199
3105812,D007786
3105815,D008879
3105816,D007786
3105817,D007199
3105818,D008859
3105821,D000016
3105822,D006849
3105823,D007786
3105826,D009272
3105827,D003727
3105828,D003732
3105829,D008883
3105831,D007199
3105833,D008883
3105837,D007199
3105838,D007786
3105839,D008832
3105840,D007779
3105845,D007219
3105846,D007786
3105847,D007712
3105848,D009341
3105849,D007199
3105851,D003188
3105852,D008832
3105854,D007764
3105855,D006859
3105858,D007764
3105859,D007191
3105861,D002578
3105862,D006793
3105863,D007712
3105865,D006859
3105866,D006816
3105867,D008883
3105868,D007786
3105869,D007786
3105870,D003655
3105872,D006816
3105873,D009084
3105875,D007786
3105876,D001166
3105877,D007786
3105878,D008883
3105879,D003264
3105880,D008883
3105881,D007552
3105882,D000691
3105883,D007772
3105889,D000007
3105890,D007786
3105892,D007191
3105893,D000066
3105895,D008743
3105897,D007902
3105898,D005701
3105900,D009185
3105901,D004596
3105902,D008885
3105903,D004422
3105904,D007768
3105905,D008856
3105906,D007043
3105907,D000047
3105909,D006816
3105910,D008835
3105915,D000016
3105919,D008646
3105921,D008885
3105922,D008654
3105923,D006754
3105925,D007412
3105928,D003358
3105929,D006788
3105930,D003275
3105931,D002865
3105932,D006849
3105933,D008707
3105934,D008883
3105936,D003041
3105937,D003409
3105940,D000047
3105941,D000001
3105942,D000001
3105944,D007043
3105946,D005718
3105947,D008879
3105953,D008831
3105954,D009277
3105955,D007436
3105956,D002791
3105957,D007186
3105959,D003462
3105960,D007043
3105961,D007755
3105962,D002963
3105963,D009277
3105966,D008681
3105970,D007199
3105973,D003693
3105974,D000001
3105975,D006796
3105978,D006859
3105980,D007186
3105983,D000001
3105984,D006871
3105986,D002861
3105988,D004421
3105990,D007932
3105991,D008880
3105993,D007199
3105994,D006749
3105995,D005382
3105997,D009303
3105998,D006303
3106002,D005422
3106003,D008880
3106004,D008880
3106005,D007186
3106007,D000049
3106010,D009439
3106011,D007199
3106017,D007199
3106018,D000001
3106019,D007425
3106020,D007043
3106022,D007043
3106024,D003462
3106025,D007186
3106026,D007188
3106027,D003268
3106028,D000001
3106029,D008880
3106030,D003541
3106032,D003795
3106033,D008667
3106034,D007779
3106035,D008683
3106036,D007186
3106037,D000847
3106038,D008827
3106039,D007199
3106044,D005422
3106045,D005594
3106046,D005422
3106047,D007199
3106048,D007188
3106049,D003838
3106052,D000001
3106053,D008880
3106054,D003461
3106056,D006946
3106057,D000001
3106058,D009150
3106059,D007555
3106060,D007555
3106063,D000016
3106064,D008834
3106066,D008886
3106067,D009150
3106069,D003451
3106070,D008810
3106071,D008835
3106072,D008841
3106073,D007737
3106075,D000049
3106077,D008883
3106078,D008891
3106079,D003461
3106082,D008832
3106083,D007199
3106084,D005546
3106086,D005422
3106088,D006859
3106089,D008683
3106090,D007043
3106093,D006749
3106094,D004706
3106097,D008879
3106100,D005576
3106101,D008709
3106103,D007207
3106107,D008879
3106111,D009384
3106112,D008831
3106113,D006849
3106114,D006842
3106115,D008874
3106116,D005786
3106118,D007926
3106119,D003691
3106120,D008883
3106122,D008710
3106125,D006859
3106127,D008880
3106130,D006796
3106132,D003799
3106133,D007436
3106135,D006859
3106136,D008695
3106137,D008833
3106138,D007987
3106139,D007774
3106140,D007145
3106144,D007989
3106145,D009150
3106146,D007054
3106147,D007481
3106150,D008100
3106152,D006838
3106155,D005220
3106156,D007772
3106158,D008757
3106159,D000191
3106160,D008892
3106161,D002458
3106162,D007774
3106165,D000832
3106167,D007932
3106168,D007191
3106169,D000016
3106171,D003193
3106172,D008859
3106173,D003399
3106176,D007188
3106177,D006303
3106178,D009150
3106179,D007555
3106184,D009150
3106185,D004878
3106187,D000001
3106188,D000255
3106189,D009440
3106190,D008645
3106191,D006859
3106196,D000016
3106197,D007764
3106198,D003788
3106199,D008880
3106200,D007191
3106202,D006754
3106203,D008880
3106206,D004867
3106207,D009150
3106209,D006859
3106210,D008880
3106211,D007199
3106212,D008707
3106214,D008832
3106215,D009083
3106216,D008832
3106217,D008880
3106218,D007555
3106219,D007223
3106220,D002861
3106222,D001062
3106224,D008883
3106225,D007772
3106226,D007768
3106227,D000001
3106228,D008104
3106229,D008880
3106230,D003388
3106231,D009083
3106234,D007779
3106236,D003264
3106238,D007548
3106240,D008883
3106241,D008646
3106245,D009185
3106246,D005594
3106247,D006885
3106248,D008646
3106249,D008880
3106250,D007223
3106251,D008806
3106252,D000014
3106257,D007932
3106259,D007199
3106260,D005633
3106261,D007453
3106262,D000001
3106263,D008740
3106264,D006818
3106265,D008716
3106266,D007772
3106267,D007762
3106269,D009150
3106270,D003451
3106271,D000011
3106272,D000016
3106274,D007186
3106275,D009075
3106276,D008880
3106277,D009150
3106278,D007764
3106279,D006801
3106280,D000011
3106281,D008680
3106285,D009150
3106287,D008832
3106289,D006859
3106290,D008880
3106291,D009163
3106294,D008764
3106295,D000001
3106298,D008806
3106299,D004498
3106301,D007154
3106302,D006749
3106304,D005854
3106306,D007768
3106308,D007539
3106309,D009185
3106310,D006859
